payment_id,student_id,subject_id,date_id,currency,amount_original,exchange_rate,amount_converted_pkr,payment_method_id,invoice_sent
12491,477,45,1230,KWD,385.75,3.49,1346.27,7,True
12492,114,62,1702,USD,255.34,4.25,1085.2,5,False
12493,20,24,1092,KWD,416.47,4.34,1807.48,6,False
12494,16,46,1656,KWD,281.71,4.96,1397.28,1,True
12495,145,78,1015,SAR,405.86,5.42,2199.76,6,False
12496,208,44,1624,AED,414.97,3.35,1390.15,8,True
12497,19,63,1195,SAR,498.99,3.88,1936.08,6,False
12498,376,4,1463,OMR,435.81,4.13,1799.9,8,True
12499,392,16,1204,KWD,373.22,3.18,1186.84,4,False
12500,166,51,1579,AED,347.19,3.0,1041.57,3,False
12501,38,74,1126,USD,216.93,2.53,548.83,3,False
12502,181,48,1159,KWD,483.54,2.66,1286.22,1,True
12503,349,65,1500,AED,254.93,4.78,1218.57,1,True
12504,105,69,1465,OMR,212.33,4.66,989.46,5,True
12505,100,77,1497,SAR,304.89,2.58,786.62,7,False
12506,90,45,1447,AED,268.92,3.92,1054.17,4,True
12507,415,3,1463,AED,345.47,2.92,1008.77,8,True
12508,300,17,1341,KWD,477.26,3.14,1498.6,4,True
12509,444,37,1507,AED,486.87,5.25,2556.07,4,True
12510,332,5,1663,OMR,285.8,4.5,1286.1,2,False
12511,401,47,1283,USD,472.85,3.53,1669.16,5,False
12512,79,44,1150,OMR,470.32,5.35,2516.21,5,True
12513,73,33,1574,AED,331.6,5.3,1757.48,7,True
12514,423,21,1695,USD,362.67,3.72,1349.13,6,True
12515,426,67,1212,OMR,214.73,3.3,708.61,6,False
12516,176,68,1584,USD,206.24,5.34,1101.32,7,True
12517,396,32,1321,KWD,246.23,5.04,1241.0,3,True
12518,96,24,1665,AED,356.96,3.74,1335.03,6,False
12519,345,35,1187,USD,341.47,3.59,1225.88,1,True
12520,103,18,1571,SAR,203.79,4.43,902.79,7,True
12521,402,67,1182,KWD,233.41,5.01,1169.38,3,False
12522,463,54,1383,AED,325.82,2.84,925.33,6,True
12523,224,26,1024,KWD,442.08,4.27,1887.68,3,False
12524,6,60,1536,SAR,362.34,3.5,1268.19,3,True
12525,122,65,1313,AED,406.35,3.55,1442.54,5,False
12526,236,51,1037,KWD,336.5,4.25,1430.12,4,True
12527,427,60,1301,KWD,313.83,5.33,1672.71,6,False
12528,116,59,1368,USD,472.62,4.34,2051.17,5,True
12529,163,76,1099,USD,448.78,4.01,1799.61,6,True
12530,226,17,1387,KWD,259.81,4.5,1169.14,3,False
12531,230,21,1658,USD,444.31,3.15,1399.58,7,False
12532,182,67,1445,AED,275.56,4.29,1182.15,8,True
12533,249,28,1469,USD,211.73,3.14,664.83,5,False
12534,318,44,1054,AED,436.2,4.0,1744.8,5,False
12535,453,70,1495,AED,246.08,4.34,1067.99,5,False
12536,210,62,1583,AED,284.81,3.76,1070.89,8,True
12537,144,42,1126,AED,429.99,4.38,1883.36,2,False
12538,392,22,1320,KWD,345.52,5.14,1775.97,5,True
12539,345,38,1067,OMR,407.68,2.64,1076.28,2,False
12540,96,14,1395,OMR,208.8,5.06,1056.53,4,True
12541,382,26,1152,AED,300.72,4.19,1260.02,7,True
12542,346,40,1148,OMR,306.48,4.64,1422.07,2,False
12543,244,54,1402,AED,273.41,4.89,1336.97,2,False
12544,86,13,1225,OMR,312.58,2.96,925.24,4,True
12545,415,19,1691,SAR,309.46,2.66,823.16,7,True
12546,491,42,1309,USD,483.23,4.1,1981.24,3,False
12547,394,41,1418,OMR,454.74,3.79,1723.46,7,True
12548,184,50,1514,AED,446.38,4.2,1874.8,3,True
12549,121,3,1288,USD,200.98,4.92,988.82,1,True
12550,332,31,1200,USD,309.66,3.72,1151.94,3,True
12551,92,76,1518,KWD,246.82,4.55,1123.03,6,True
12552,70,15,1666,KWD,291.87,3.77,1100.35,4,False
12553,404,54,1167,OMR,250.6,4.75,1190.35,6,True
12554,133,53,1674,KWD,221.97,5.33,1183.1,3,True
12555,279,45,1336,AED,365.97,3.2,1171.1,6,False
12556,137,38,1294,KWD,427.93,2.7,1155.41,6,False
12557,314,78,1379,SAR,347.64,3.94,1369.7,1,False
12558,187,50,1010,OMR,286.08,3.78,1081.38,5,True
12559,221,24,1356,USD,230.33,3.21,739.36,2,True
12560,464,17,1130,USD,458.19,4.54,2080.18,7,False
12561,438,18,1204,SAR,391.63,2.69,1053.48,8,True
12562,46,42,1435,AED,245.55,4.35,1068.14,7,False
12563,278,17,1315,USD,289.1,2.74,792.13,8,False
12564,192,16,1603,SAR,435.04,5.18,2253.51,8,True
12565,8,52,1313,KWD,428.14,4.21,1802.47,1,True
12566,379,36,1485,OMR,399.16,4.18,1668.49,2,True
12567,276,39,1110,SAR,227.96,4.83,1101.05,7,False
12568,179,25,1289,SAR,393.45,4.74,1864.95,7,False
12569,334,42,1246,KWD,383.1,2.55,976.9,3,False
12570,39,21,1411,AED,382.97,5.18,1983.78,6,True
12571,293,68,1572,KWD,446.83,4.23,1890.09,8,True
12572,178,59,1449,KWD,235.56,5.01,1180.16,1,True
12573,162,30,1621,USD,207.89,4.69,975.0,3,True
12574,331,57,1420,SAR,269.32,2.59,697.54,8,False
12575,374,33,1399,SAR,232.98,2.86,666.32,2,False
12576,104,53,1455,KWD,429.03,3.04,1304.25,6,True
12577,161,16,1124,KWD,223.51,3.55,793.46,6,False
12578,287,49,1714,SAR,309.0,3.77,1164.93,6,False
12579,123,5,1259,SAR,469.54,4.7,2206.84,8,True
12580,54,77,1534,SAR,469.23,3.61,1693.92,1,True
12581,428,60,1711,AED,307.46,4.99,1534.23,6,True
12582,34,71,1079,KWD,381.48,3.95,1506.85,1,False
12583,242,55,1271,KWD,259.07,3.54,917.11,8,True
12584,455,35,1564,USD,223.22,4.93,1100.47,5,True
12585,378,69,1417,USD,429.38,2.94,1262.38,2,True
12586,113,42,1401,OMR,202.18,4.27,863.31,6,False
12587,318,69,1052,SAR,448.65,2.58,1157.52,5,True
12588,23,24,1271,SAR,301.03,4.73,1423.87,8,False
12589,46,71,1227,OMR,239.69,4.33,1037.86,3,False
12590,312,71,1691,KWD,351.7,4.96,1744.43,1,True
12591,135,55,1370,SAR,491.78,3.3,1622.87,8,False
12592,118,14,1711,USD,420.71,4.85,2040.44,2,True
12593,473,55,1191,AED,428.03,3.39,1451.02,8,True
12594,189,15,1022,KWD,322.11,3.57,1149.93,8,False
12595,131,5,1551,AED,335.01,5.33,1785.6,3,True
12596,422,4,1335,AED,453.09,3.87,1753.46,8,True
12597,212,30,1229,OMR,225.23,4.07,916.69,7,False
12598,418,53,1529,AED,216.45,5.31,1149.35,7,False
12599,113,73,1487,SAR,406.79,5.34,2172.26,1,True
12600,44,30,1163,OMR,281.78,3.53,994.68,6,True
12601,128,61,1422,USD,499.79,3.88,1939.19,4,True
12602,364,71,1359,AED,498.31,4.09,2038.09,8,True
12603,158,68,1168,SAR,392.83,3.43,1347.41,1,False
12604,273,55,1512,SAR,338.86,4.54,1538.42,2,True
12605,315,71,1347,USD,202.35,3.28,663.71,7,False
12606,394,73,1198,OMR,380.57,2.97,1130.29,5,True
12607,355,42,1211,OMR,226.83,5.3,1202.2,5,True
12608,340,77,1681,OMR,471.22,2.54,1196.9,2,False
12609,402,29,1151,USD,234.4,4.35,1019.64,4,False
12610,45,35,1576,USD,229.79,4.58,1052.44,4,False
12611,108,45,1529,USD,416.02,4.74,1971.93,8,False
12612,219,74,1089,OMR,245.87,4.04,993.31,3,True
12613,443,29,1013,AED,375.83,3.25,1221.45,3,False
12614,318,70,1018,USD,438.7,4.91,2154.02,6,False
12615,315,3,1081,USD,200.67,2.75,551.84,1,True
12616,177,57,1620,OMR,245.72,5.37,1319.52,7,False
12617,228,66,1518,USD,253.43,3.44,871.8,3,True
12618,191,22,1001,AED,366.22,2.72,996.12,4,True
12619,471,27,1262,OMR,439.51,2.81,1235.02,4,False
12620,160,22,1539,USD,458.1,5.47,2505.81,8,True
12621,394,74,1489,USD,218.84,4.32,945.39,5,True
12622,267,49,1336,KWD,352.54,4.33,1526.5,3,True
12623,358,24,1285,KWD,460.89,4.97,2290.62,7,True
12624,326,27,1253,SAR,221.34,3.97,878.72,2,True
12625,379,36,1596,SAR,207.78,3.25,675.28,8,True
12626,489,17,1484,USD,214.1,2.95,631.6,8,False
12627,190,56,1200,KWD,479.43,2.89,1385.55,2,True
12628,175,10,1291,SAR,319.76,4.88,1560.43,4,True
12629,290,54,1277,OMR,218.07,5.11,1114.34,4,False
12630,484,74,1334,KWD,498.81,5.01,2499.04,7,True
12631,357,74,1589,AED,486.3,5.41,2630.88,5,True
12632,145,38,1410,AED,325.36,5.12,1665.84,6,True
12633,232,4,1209,AED,230.96,3.73,861.48,6,False
12634,360,50,1637,AED,423.03,2.99,1264.86,2,False
12635,438,61,1009,KWD,217.99,4.86,1059.43,5,True
12636,204,21,1239,OMR,388.32,4.02,1561.05,6,False
12637,213,36,1169,AED,428.49,3.56,1525.42,5,True
12638,40,46,1680,OMR,263.75,2.57,677.84,6,False
12639,275,71,1472,SAR,483.03,4.89,2362.02,3,True
12640,323,44,1471,SAR,498.74,5.13,2558.54,1,True
12641,82,64,1695,USD,307.64,4.2,1292.09,3,False
12642,181,18,1228,KWD,489.1,5.36,2621.58,8,True
12643,499,13,1407,AED,269.5,2.63,708.78,8,True
12644,320,13,1398,OMR,440.62,2.73,1202.89,4,True
12645,83,25,1202,OMR,422.26,2.86,1207.66,3,False
12646,303,5,1683,KWD,212.4,3.6,764.64,2,False
12647,262,39,1592,SAR,277.77,3.56,988.86,1,False
12648,272,29,1048,KWD,315.4,4.36,1375.14,4,False
12649,200,57,1726,OMR,204.39,5.05,1032.17,1,False
12650,240,46,1688,KWD,484.27,2.79,1351.11,6,True
12651,402,33,1094,SAR,263.78,4.05,1068.31,6,True
12652,180,10,1117,SAR,477.56,2.71,1294.19,5,True
12653,432,58,1609,AED,331.97,2.87,952.75,2,True
12654,171,25,1073,AED,238.22,4.8,1143.46,5,True
12655,295,74,1036,AED,328.47,4.16,1366.44,8,False
12656,177,39,1329,SAR,383.93,3.38,1297.68,3,False
12657,369,16,1425,OMR,342.4,3.44,1177.86,8,False
12658,396,60,1186,AED,295.36,4.03,1190.3,2,False
12659,237,28,1383,KWD,444.34,3.78,1679.61,4,False
12660,138,76,1458,OMR,486.78,2.76,1343.51,4,True
12661,327,44,1308,USD,228.58,3.59,820.6,3,False
12662,366,58,1425,AED,364.81,4.21,1535.85,3,True
12663,311,32,1391,USD,295.5,5.05,1492.28,8,True
12664,129,63,1330,AED,424.03,3.45,1462.9,4,True
12665,49,45,1407,OMR,390.45,3.19,1245.54,4,False
12666,164,53,1306,USD,208.31,3.44,716.59,5,False
12667,277,61,1070,SAR,390.54,3.76,1468.43,1,True
12668,293,50,1443,AED,417.3,4.27,1781.87,5,False
12669,116,27,1148,KWD,431.19,5.04,2173.2,6,True
12670,24,26,1436,USD,467.28,2.96,1383.15,8,True
12671,311,3,1261,KWD,483.6,4.67,2258.41,7,False
12672,25,39,1651,USD,280.05,4.83,1352.64,8,True
12673,391,65,1356,OMR,398.43,4.5,1792.94,3,False
12674,127,35,1304,KWD,367.08,5.2,1908.82,3,True
12675,234,53,1542,AED,446.41,5.1,2276.69,4,True
12676,209,46,1154,SAR,211.43,5.29,1118.46,8,False
12677,93,68,1115,OMR,322.91,4.36,1407.89,4,True
12678,94,22,1720,USD,302.78,2.53,766.03,2,True
12679,327,60,1626,AED,395.86,5.08,2010.97,6,True
12680,225,6,1050,USD,325.4,4.34,1412.24,2,False
12681,455,52,1071,KWD,318.1,3.84,1221.5,1,False
12682,378,73,1639,KWD,312.65,4.62,1444.44,5,True
12683,280,75,1142,SAR,447.73,4.24,1898.38,8,False
12684,11,73,1166,KWD,345.01,3.38,1166.13,5,True
12685,329,29,1069,OMR,319.85,5.19,1660.02,4,True
12686,12,43,1495,USD,459.74,3.29,1512.54,3,True
12687,35,74,1519,USD,200.54,2.6,521.4,7,False
12688,447,34,1162,OMR,295.63,2.97,878.02,2,True
12689,452,31,1574,KWD,402.15,3.04,1222.54,7,True
12690,228,46,1286,KWD,231.36,5.46,1263.23,1,True
12691,220,4,1233,OMR,373.86,3.83,1431.88,6,False
12692,441,2,1729,SAR,334.76,4.18,1399.3,7,True
12693,141,5,1343,AED,400.72,5.36,2147.86,6,False
12694,23,46,1252,AED,359.24,3.68,1322.0,3,True
12695,83,19,1705,KWD,258.42,3.64,940.65,8,False
12696,490,38,1256,AED,239.82,2.68,642.72,4,True
12697,229,59,1505,AED,291.94,4.19,1223.23,8,False
12698,423,72,1470,AED,482.79,4.2,2027.72,1,True
12699,344,20,1288,KWD,263.02,4.44,1167.81,2,False
12700,80,76,1619,USD,338.37,2.91,984.66,7,False
12701,353,68,1548,KWD,485.03,4.24,2056.53,8,False
12702,396,53,1504,KWD,260.6,2.55,664.53,2,True
12703,290,55,1522,SAR,273.37,3.88,1060.68,5,True
12704,455,39,1083,SAR,343.46,4.39,1507.79,2,True
12705,331,36,1729,KWD,231.51,3.59,831.12,8,False
12706,159,58,1558,OMR,224.04,4.93,1104.52,2,False
12707,477,15,1344,OMR,290.75,2.96,860.62,1,True
12708,128,1,1378,SAR,242.88,4.7,1141.54,7,True
12709,190,9,1131,SAR,327.99,3.15,1033.17,6,False
12710,397,23,1210,USD,232.53,5.49,1276.59,2,True
12711,31,52,1716,SAR,376.23,4.49,1689.27,8,True
12712,386,26,1594,AED,347.79,2.83,984.25,5,False
12713,359,60,1076,KWD,377.76,3.19,1205.05,8,True
12714,15,18,1139,KWD,470.26,5.04,2370.11,3,True
12715,313,78,1127,KWD,303.56,2.73,828.72,6,False
12716,75,58,1065,USD,280.52,3.65,1023.9,2,True
12717,34,65,1662,USD,372.27,2.74,1020.02,8,False
12718,359,77,1566,AED,274.1,4.2,1151.22,4,True
12719,196,69,1146,KWD,219.96,2.74,602.69,1,True
12720,331,14,1066,AED,217.63,4.7,1022.86,2,True
12721,29,78,1471,SAR,219.87,5.17,1136.73,6,True
12722,194,46,1150,KWD,271.23,3.47,941.17,1,True
12723,16,69,1003,AED,418.94,3.28,1374.12,8,False
12724,423,75,1017,USD,246.19,4.69,1154.63,5,False
12725,77,32,1523,USD,277.33,2.57,712.74,2,True
12726,293,51,1255,USD,457.94,3.02,1382.98,6,False
12727,81,69,1508,AED,331.06,2.63,870.69,5,True
12728,405,15,1034,AED,212.4,5.03,1068.37,2,False
12729,428,53,1554,AED,274.22,4.68,1283.35,3,False
12730,124,71,1589,OMR,290.32,5.15,1495.15,5,True
12731,19,69,1506,KWD,255.54,2.97,758.95,4,True
12732,455,15,1322,OMR,490.08,3.42,1676.07,1,False
12733,102,30,1452,OMR,321.95,2.73,878.92,6,True
12734,392,78,1358,SAR,318.68,5.15,1641.2,3,True
12735,77,24,1051,SAR,493.3,3.21,1583.49,6,True
12736,229,35,1528,USD,364.68,4.64,1692.12,6,False
12737,450,69,1722,OMR,224.75,2.96,665.26,2,False
12738,297,12,1032,SAR,333.05,2.5,832.62,3,True
12739,203,46,1327,OMR,396.3,5.06,2005.28,7,True
12740,472,69,1435,KWD,371.06,5.31,1970.33,8,True
12741,454,36,1418,OMR,453.55,5.18,2349.39,7,False
12742,61,48,1076,USD,488.85,2.98,1456.77,4,True
12743,26,67,1579,AED,217.62,5.05,1098.98,1,True
12744,71,54,1049,USD,276.58,4.45,1230.78,2,False
12745,103,36,1441,OMR,469.91,5.41,2542.21,6,False
12746,467,52,1669,OMR,461.63,3.06,1412.59,1,False
12747,326,22,1197,AED,204.83,3.18,651.36,6,True
12748,363,38,1462,USD,373.29,5.22,1948.57,2,True
12749,157,62,1376,USD,295.86,5.37,1588.77,5,True
12750,363,65,1545,OMR,359.16,3.72,1336.08,1,True
12751,359,3,1435,KWD,265.99,5.44,1446.99,5,True
12752,194,8,1723,SAR,411.72,2.72,1119.88,3,False
12753,275,39,1271,OMR,299.41,4.55,1362.32,2,False
12754,324,18,1575,OMR,392.63,4.91,1927.81,2,False
12755,186,3,1154,SAR,222.59,5.15,1146.34,4,False
12756,326,18,1320,AED,488.87,3.58,1750.15,1,False
12757,113,1,1268,OMR,276.01,4.52,1247.57,1,False
12758,313,26,1551,KWD,322.3,5.23,1685.63,7,True
12759,165,52,1159,AED,314.28,5.48,1722.25,5,False
12760,61,12,1322,AED,378.79,5.25,1988.65,2,True
12761,92,38,1013,AED,231.83,4.73,1096.56,1,True
12762,286,41,1375,OMR,300.14,4.4,1320.62,6,True
12763,455,53,1119,AED,464.21,4.73,2195.71,8,False
12764,457,13,1313,USD,319.33,3.51,1120.85,7,True
12765,153,76,1347,OMR,271.28,4.68,1269.59,8,True
12766,225,13,1045,OMR,470.93,2.71,1276.22,3,False
12767,127,18,1345,SAR,375.22,5.46,2048.7,3,False
12768,193,19,1468,AED,324.9,4.81,1562.77,4,True
12769,115,19,1381,OMR,481.43,4.4,2118.29,6,False
12770,262,70,1621,KWD,409.46,3.75,1535.48,6,False
12771,18,48,1370,KWD,400.87,2.73,1094.38,5,False
12772,10,71,1458,OMR,298.27,3.52,1049.91,8,True
12773,92,71,1218,OMR,367.92,5.04,1854.32,4,True
12774,139,28,1120,KWD,340.88,3.67,1251.03,5,False
12775,481,19,1288,KWD,319.75,5.37,1717.06,3,False
12776,449,48,1511,USD,201.97,4.06,820.0,8,True
12777,333,29,1557,KWD,288.2,5.15,1484.23,5,True
12778,357,48,1337,USD,493.83,5.05,2493.84,4,True
12779,340,19,1380,OMR,434.1,3.23,1402.14,6,True
12780,449,47,1505,AED,384.48,3.41,1311.08,2,False
12781,52,60,1565,AED,325.05,3.1,1007.66,1,False
12782,195,48,1387,SAR,223.07,2.98,664.75,1,False
12783,466,20,1565,USD,382.84,3.17,1213.6,1,True
12784,489,19,1003,KWD,281.71,4.88,1374.74,6,True
12785,206,42,1591,USD,372.85,2.76,1029.07,4,False
12786,287,77,1200,SAR,484.1,4.72,2284.95,2,False
12787,475,76,1201,SAR,435.8,3.24,1411.99,4,True
12788,401,49,1255,USD,488.17,4.0,1952.68,1,False
12789,439,15,1198,KWD,451.32,2.62,1182.46,5,True
12790,366,60,1072,OMR,226.29,4.62,1045.46,7,True
12791,93,68,1687,OMR,229.07,2.95,675.76,2,True
12792,420,27,1218,OMR,403.15,4.9,1975.44,3,True
12793,485,75,1432,SAR,396.92,2.8,1111.38,2,False
12794,410,55,1406,USD,313.97,3.07,963.89,6,True
12795,309,15,1092,SAR,216.08,5.27,1138.74,6,True
12796,145,52,1663,KWD,414.13,4.58,1896.72,5,False
12797,86,31,1079,AED,231.48,2.78,643.51,7,True
12798,153,7,1207,SAR,390.62,3.19,1246.08,3,True
12799,2,13,1091,KWD,214.43,4.51,967.08,5,False
12800,342,54,1531,KWD,254.57,3.54,901.18,6,False
12801,389,13,1052,KWD,366.95,4.87,1787.05,1,True
12802,260,20,1082,AED,379.19,5.41,2051.42,5,True
12803,164,10,1073,OMR,401.61,4.55,1827.33,4,False
12804,6,52,1409,USD,233.22,4.29,1000.51,5,True
12805,500,37,1443,SAR,333.38,3.35,1116.82,3,True
12806,149,52,1129,AED,240.15,5.13,1231.97,3,True
12807,205,27,1183,KWD,480.9,2.81,1351.33,5,True
12808,118,34,1577,AED,450.3,3.37,1517.51,1,False
12809,485,62,1664,SAR,369.43,3.81,1407.53,7,False
12810,89,16,1364,USD,329.22,2.83,931.69,5,False
12811,154,59,1195,SAR,297.43,3.08,916.08,3,True
12812,439,21,1014,AED,435.72,4.1,1786.45,7,True
12813,167,16,1209,KWD,352.93,2.81,991.73,7,False
12814,468,13,1134,KWD,203.64,3.63,739.21,6,False
12815,161,33,1383,OMR,371.1,5.24,1944.56,4,False
12816,270,54,1474,OMR,457.11,3.92,1791.87,7,True
12817,56,69,1593,USD,381.96,4.31,1646.25,3,True
12818,228,27,1582,USD,221.16,3.1,685.6,1,False
12819,337,52,1503,OMR,377.13,5.03,1896.96,4,False
12820,149,65,1476,OMR,424.97,4.32,1835.87,3,True
12821,46,44,1296,SAR,421.55,5.39,2272.15,7,True
12822,144,30,1381,SAR,362.47,3.28,1188.9,2,False
12823,238,23,1443,KWD,425.89,4.3,1831.33,8,True
12824,272,16,1683,KWD,235.36,4.26,1002.63,5,False
12825,120,55,1122,OMR,278.46,5.16,1436.85,4,True
12826,340,18,1288,SAR,268.11,4.72,1265.48,5,False
12827,413,17,1209,OMR,304.6,2.99,910.75,3,True
12828,220,75,1493,OMR,391.01,5.04,1970.69,7,False
12829,8,52,1575,USD,354.2,5.12,1813.5,4,True
12830,344,45,1389,OMR,340.11,4.1,1394.45,7,True
12831,387,56,1062,KWD,369.15,3.97,1465.53,2,True
12832,473,54,1408,USD,320.25,4.17,1335.44,8,True
12833,275,9,1519,SAR,489.43,2.65,1296.99,3,True
12834,353,17,1244,KWD,204.0,4.42,901.68,7,False
12835,66,27,1164,AED,292.54,2.77,810.34,3,True
12836,79,37,1092,SAR,495.67,4.52,2240.43,5,False
12837,86,22,1283,AED,477.13,5.32,2538.33,7,True
12838,124,72,1710,KWD,449.99,4.53,2038.45,5,True
12839,202,67,1123,SAR,246.51,3.92,966.32,8,False
12840,466,38,1566,AED,442.03,4.54,2006.82,3,False
12841,150,72,1189,AED,227.67,4.5,1024.51,1,True
12842,46,44,1654,SAR,223.41,4.08,911.51,2,True
12843,113,36,1316,OMR,224.29,4.89,1096.78,2,False
12844,91,25,1608,KWD,374.72,5.28,1978.52,6,False
12845,141,42,1196,KWD,406.98,2.63,1070.36,7,True
12846,289,13,1284,USD,276.82,5.25,1453.3,7,False
12847,389,56,1592,SAR,395.9,3.67,1452.95,2,False
12848,218,51,1108,KWD,337.45,3.03,1022.47,7,True
12849,77,50,1208,AED,492.06,2.69,1323.64,2,False
12850,411,77,1114,SAR,303.24,4.94,1498.01,2,False
12851,377,52,1505,AED,404.96,5.14,2081.49,6,True
12852,384,33,1330,SAR,238.37,5.36,1277.66,3,True
12853,334,25,1203,AED,217.62,4.36,948.82,8,False
12854,152,58,1712,AED,387.78,2.68,1039.25,1,False
12855,323,40,1666,SAR,276.07,3.71,1024.22,8,False
12856,239,38,1314,USD,474.47,3.03,1437.64,3,True
12857,115,3,1264,AED,204.73,4.8,982.7,3,False
12858,319,16,1288,SAR,482.47,5.16,2489.55,3,True
12859,369,2,1581,OMR,206.14,3.04,626.67,6,True
12860,94,23,1690,OMR,394.27,2.59,1021.16,1,True
12861,483,30,1480,USD,453.21,4.61,2089.3,7,False
12862,48,10,1679,SAR,328.99,3.34,1098.83,6,True
12863,191,65,1005,USD,398.03,4.08,1623.96,1,True
12864,462,22,1643,AED,288.12,5.22,1503.99,1,False
12865,12,52,1140,OMR,339.42,4.12,1398.41,7,True
12866,156,56,1281,USD,251.93,2.55,642.42,8,False
12867,172,33,1289,AED,268.68,4.63,1243.99,6,True
12868,477,30,1204,OMR,468.29,5.4,2528.77,1,False
12869,427,24,1692,USD,413.07,5.21,2152.09,4,True
12870,401,5,1558,AED,452.62,5.45,2466.78,7,False
12871,296,53,1331,KWD,322.28,2.78,895.94,3,False
12872,177,55,1647,OMR,238.28,5.34,1272.42,1,True
12873,341,23,1402,AED,473.81,5.18,2454.34,2,True
12874,57,76,1232,KWD,489.76,3.18,1557.44,5,True
12875,343,10,1713,USD,455.59,2.76,1257.43,8,False
12876,340,33,1031,KWD,368.91,5.32,1962.6,6,False
12877,448,62,1191,OMR,350.33,3.25,1138.57,4,False
12878,203,27,1406,SAR,468.46,4.38,2051.85,5,False
12879,185,7,1602,USD,323.54,3.42,1106.51,7,False
12880,121,27,1582,KWD,376.1,3.83,1440.46,5,True
12881,226,74,1297,AED,324.26,4.33,1404.05,3,False
12882,202,10,1034,SAR,223.56,2.93,655.03,4,True
12883,330,75,1219,SAR,465.84,3.27,1523.3,7,True
12884,363,57,1710,USD,416.66,3.18,1324.98,6,False
12885,380,30,1617,KWD,339.28,5.23,1774.43,4,True
12886,454,3,1331,OMR,248.71,2.78,691.41,2,True
12887,356,29,1051,KWD,253.09,5.48,1386.93,5,False
12888,216,14,1016,KWD,399.22,4.22,1684.71,3,True
12889,460,77,1008,USD,481.16,4.65,2237.39,3,False
12890,43,25,1179,USD,328.55,4.68,1537.61,7,True
12891,375,10,1002,AED,333.43,5.25,1750.51,8,False
12892,23,49,1277,OMR,405.7,3.02,1225.21,2,False
12893,155,38,1693,USD,456.52,5.41,2469.77,6,False
12894,186,71,1166,AED,441.13,3.58,1579.25,5,False
12895,249,14,1250,SAR,414.4,3.79,1570.58,3,False
12896,237,30,1273,AED,277.73,3.17,880.4,1,False
12897,293,40,1592,OMR,251.48,3.46,870.12,4,False
12898,134,12,1026,AED,202.16,2.87,580.2,8,True
12899,321,14,1117,AED,490.87,4.28,2100.92,8,True
12900,390,1,1351,USD,330.07,5.41,1785.68,5,False
12901,434,68,1194,OMR,259.67,5.19,1347.69,6,True
12902,22,49,1652,AED,236.73,3.93,930.35,7,False
12903,361,18,1272,KWD,244.86,3.8,930.47,7,True
12904,88,36,1316,AED,300.54,4.17,1253.25,8,True
12905,153,64,1401,SAR,457.59,4.27,1953.91,3,False
12906,125,28,1528,SAR,491.09,4.69,2303.21,2,False
12907,79,32,1695,AED,352.15,2.59,912.07,7,False
12908,346,72,1047,AED,295.54,3.07,907.31,7,False
12909,456,25,1015,KWD,252.64,2.63,664.44,5,False
12910,51,47,1469,AED,286.23,4.72,1351.01,6,False
12911,216,20,1704,USD,385.71,3.75,1446.41,7,True
12912,176,33,1282,OMR,483.58,2.54,1228.29,3,False
12913,358,30,1013,KWD,347.34,5.05,1754.07,2,False
12914,253,37,1347,AED,241.95,3.14,759.72,6,True
12915,454,53,1366,USD,483.86,3.01,1456.42,4,True
12916,246,74,1227,AED,488.86,3.27,1598.57,7,True
12917,227,69,1627,KWD,468.55,4.13,1935.11,5,True
12918,106,8,1372,KWD,457.75,4.04,1849.31,8,False
12919,193,1,1540,SAR,433.23,4.34,1880.22,4,True
12920,316,7,1539,SAR,237.85,4.95,1177.36,7,True
12921,302,62,1404,AED,298.17,2.93,873.64,6,True
12922,36,58,1407,OMR,426.25,4.06,1730.57,3,False
12923,442,78,1557,USD,459.88,5.29,2432.77,2,True
12924,204,73,1059,SAR,268.24,2.94,788.63,6,True
12925,422,8,1659,SAR,386.27,4.83,1865.68,7,True
12926,267,64,1051,OMR,217.71,5.18,1127.74,6,True
12927,268,8,1149,KWD,456.78,2.64,1205.9,1,True
12928,170,3,1655,AED,304.24,3.56,1083.09,8,False
12929,498,58,1660,AED,258.98,2.66,688.89,4,False
12930,39,32,1171,USD,451.29,5.25,2369.27,6,False
12931,455,68,1317,OMR,251.16,3.51,881.57,3,False
12932,139,49,1660,OMR,338.21,2.75,930.08,8,True
12933,292,38,1615,OMR,228.67,2.76,631.13,2,False
12934,52,2,1488,KWD,333.5,4.54,1514.09,7,True
12935,287,9,1650,OMR,477.24,5.48,2615.28,7,True
12936,289,46,1631,KWD,408.08,4.29,1750.66,8,True
12937,141,65,1548,AED,495.31,2.51,1243.23,6,False
12938,146,49,1683,KWD,334.41,3.39,1133.65,6,True
12939,425,75,1123,AED,466.76,2.78,1297.59,1,False
12940,314,29,1277,USD,473.38,3.27,1547.95,4,True
12941,184,29,1211,OMR,227.13,4.73,1074.32,4,True
12942,152,33,1705,USD,493.71,3.7,1826.73,5,False
12943,201,28,1426,OMR,467.66,3.24,1515.22,7,True
12944,128,26,1458,USD,387.92,3.67,1423.67,8,False
12945,287,29,1532,SAR,360.93,3.59,1295.74,8,False
12946,311,11,1656,SAR,315.55,3.19,1006.6,7,False
12947,253,34,1291,KWD,375.88,2.84,1067.5,3,False
12948,489,48,1141,USD,420.99,4.93,2075.48,4,True
12949,266,27,1676,OMR,412.57,4.49,1852.44,1,True
