payout_id,teacher_id,date_id,hours_taught,rate_per_hour,rate_basis,total_payout,currency,bonus
25064,19,1722,12,1700,Urgent,20400,PKR,0
25065,83,1060,8,1300,Urgent,10400,PKR,1000
25066,92,1712,10,1500,Standard,15000,PKR,1000
25067,38,1443,10,1500,Intro Offer,15000,PKR,1000
25068,98,1711,8,1500,Urgent,12000,PKR,0
25069,43,1462,12,1500,Intro Offer,18000,PKR,500
25070,88,1496,8,1500,Urgent,12000,PKR,500
25071,99,1546,12,1500,Urgent,18000,PKR,0
25072,4,1114,10,1500,Urgent,15000,PKR,500
25073,81,1606,10,1300,Urgent,13000,PKR,0
25074,59,1013,12,1300,Standard,15600,PKR,500
25075,73,1020,10,1500,Standard,15000,PKR,500
25076,95,1704,12,1300,Standard,15600,PKR,500
25077,42,1670,10,1500,Intro Offer,15000,PKR,0
25078,99,1300,8,1500,Urgent,12000,PKR,500
25079,56,1463,10,1500,Intro Offer,15000,PKR,1000
25080,90,1394,8,1300,Intro Offer,10400,PKR,500
25081,91,1378,12,1700,Intro Offer,20400,PKR,0
25082,53,1704,12,1300,Urgent,15600,PKR,0
25083,29,1061,8,1300,Urgent,10400,PKR,1000
25084,77,1600,12,1300,Intro Offer,15600,PKR,1000
25085,37,1373,8,1700,Urgent,13600,PKR,0
25086,43,1336,8,1300,Intro Offer,10400,PKR,1000
25087,22,1185,12,1300,Urgent,15600,PKR,1000
25088,57,1642,8,1500,Urgent,12000,PKR,1000
25089,80,1115,10,1300,Intro Offer,13000,PKR,0
25090,41,1539,10,1700,Standard,17000,PKR,0
25091,30,1279,12,1500,Urgent,18000,PKR,1000
25092,96,1345,8,1500,Standard,12000,PKR,500
25093,84,1543,8,1500,Urgent,12000,PKR,0
25094,88,1320,8,1700,Standard,13600,PKR,1000
25095,52,1281,12,1300,Standard,15600,PKR,1000
25096,63,1433,12,1300,Intro Offer,15600,PKR,500
25097,97,1169,12,1500,Standard,18000,PKR,1000
25098,58,1619,8,1300,Intro Offer,10400,PKR,1000
25099,49,1018,8,1300,Urgent,10400,PKR,500
25100,33,1112,8,1500,Intro Offer,12000,PKR,1000
25101,60,1511,12,1500,Standard,18000,PKR,500
25102,5,1348,12,1500,Intro Offer,18000,PKR,0
25103,95,1470,8,1700,Standard,13600,PKR,1000
25104,44,1187,10,1500,Urgent,15000,PKR,1000
25105,2,1083,8,1500,Urgent,12000,PKR,1000
25106,91,1218,8,1700,Standard,13600,PKR,500
25107,62,1448,12,1500,Standard,18000,PKR,1000
25108,69,1361,12,1500,Urgent,18000,PKR,1000
25109,91,1538,10,1700,Intro Offer,17000,PKR,0
25110,34,1169,10,1300,Intro Offer,13000,PKR,0
25111,19,1494,12,1700,Urgent,20400,PKR,0
25112,43,1075,12,1300,Standard,15600,PKR,1000
25113,28,1553,8,1700,Urgent,13600,PKR,0
25114,59,1401,10,1300,Standard,13000,PKR,500
25115,98,1127,12,1500,Urgent,18000,PKR,500
25116,95,1183,8,1500,Urgent,12000,PKR,1000
25117,49,1629,8,1700,Intro Offer,13600,PKR,500
25118,82,1575,10,1500,Intro Offer,15000,PKR,0
25119,50,1043,8,1500,Urgent,12000,PKR,500
25120,75,1068,8,1700,Urgent,13600,PKR,500
25121,73,1643,8,1500,Intro Offer,12000,PKR,500
25122,20,1636,12,1700,Standard,20400,PKR,1000
25123,40,1699,12,1700,Urgent,20400,PKR,1000
25124,55,1678,10,1300,Standard,13000,PKR,1000
25125,24,1405,12,1300,Standard,15600,PKR,500
25126,7,1152,8,1500,Urgent,12000,PKR,0
25127,25,1130,12,1500,Urgent,18000,PKR,0
25128,2,1465,12,1500,Standard,18000,PKR,0
25129,32,1535,8,1700,Standard,13600,PKR,500
25130,30,1041,12,1500,Intro Offer,18000,PKR,500
25131,63,1386,12,1500,Standard,18000,PKR,1000
25132,11,1226,10,1700,Standard,17000,PKR,0
25133,95,1562,12,1500,Intro Offer,18000,PKR,500
25134,64,1398,8,1500,Standard,12000,PKR,1000
25135,44,1696,10,1300,Intro Offer,13000,PKR,0
25136,53,1203,10,1700,Intro Offer,17000,PKR,1000
25137,31,1687,8,1500,Standard,12000,PKR,1000
25138,59,1686,10,1700,Urgent,17000,PKR,1000
25139,25,1205,12,1500,Standard,18000,PKR,1000
25140,26,1351,8,1700,Urgent,13600,PKR,1000
25141,83,1416,8,1500,Intro Offer,12000,PKR,500
25142,55,1158,12,1300,Intro Offer,15600,PKR,500
25143,78,1385,12,1500,Intro Offer,18000,PKR,0
25144,41,1269,12,1300,Intro Offer,15600,PKR,1000
25145,26,1665,10,1500,Urgent,15000,PKR,0
25146,100,1054,12,1300,Urgent,15600,PKR,0
25147,2,1381,10,1700,Intro Offer,17000,PKR,0
25148,84,1544,12,1300,Standard,15600,PKR,500
25149,96,1248,10,1300,Intro Offer,13000,PKR,1000
25150,78,1559,8,1700,Urgent,13600,PKR,1000
25151,11,1100,10,1500,Standard,15000,PKR,0
25152,86,1135,10,1500,Intro Offer,15000,PKR,1000
25153,70,1067,10,1500,Standard,15000,PKR,0
25154,1,1204,10,1700,Intro Offer,17000,PKR,0
25155,44,1307,8,1300,Intro Offer,10400,PKR,0
25156,16,1502,8,1700,Standard,13600,PKR,500
25157,62,1141,12,1300,Urgent,15600,PKR,500
25158,10,1580,10,1300,Intro Offer,13000,PKR,1000
25159,25,1412,12,1300,Intro Offer,15600,PKR,500
25160,72,1728,10,1500,Urgent,15000,PKR,1000
25161,11,1385,12,1300,Standard,15600,PKR,500
25162,45,1439,12,1700,Urgent,20400,PKR,1000
25163,26,1118,12,1500,Intro Offer,18000,PKR,1000
25164,9,1379,8,1700,Urgent,13600,PKR,0
25165,65,1606,8,1700,Standard,13600,PKR,1000
25166,10,1589,10,1700,Intro Offer,17000,PKR,500
25167,25,1147,10,1500,Standard,15000,PKR,0
25168,6,1230,8,1500,Standard,12000,PKR,500
25169,82,1332,8,1300,Urgent,10400,PKR,1000
25170,95,1519,12,1300,Intro Offer,15600,PKR,1000
25171,43,1015,12,1500,Intro Offer,18000,PKR,0
25172,59,1539,8,1300,Standard,10400,PKR,1000
25173,38,1724,12,1500,Standard,18000,PKR,500
25174,88,1335,8,1300,Urgent,10400,PKR,500
25175,51,1649,10,1500,Intro Offer,15000,PKR,0
25176,11,1479,10,1500,Standard,15000,PKR,1000
25177,57,1575,12,1700,Urgent,20400,PKR,1000
25178,83,1444,12,1500,Urgent,18000,PKR,500
25179,21,1229,8,1500,Intro Offer,12000,PKR,1000
25180,79,1401,8,1700,Intro Offer,13600,PKR,1000
25181,64,1254,10,1500,Standard,15000,PKR,500
25182,51,1571,12,1700,Urgent,20400,PKR,0
25183,98,1216,8,1300,Urgent,10400,PKR,500
25184,36,1005,12,1300,Urgent,15600,PKR,1000
25185,12,1328,8,1300,Standard,10400,PKR,1000
25186,77,1474,12,1500,Standard,18000,PKR,500
25187,45,1350,8,1500,Standard,12000,PKR,0
25188,48,1689,12,1700,Standard,20400,PKR,0
25189,60,1114,12,1700,Intro Offer,20400,PKR,0
25190,65,1329,8,1700,Standard,13600,PKR,1000
25191,97,1240,10,1700,Intro Offer,17000,PKR,0
25192,92,1160,8,1500,Urgent,12000,PKR,0
25193,53,1301,12,1500,Urgent,18000,PKR,0
25194,70,1548,12,1700,Intro Offer,20400,PKR,1000
25195,86,1497,10,1300,Standard,13000,PKR,1000
25196,49,1189,8,1500,Standard,12000,PKR,500
25197,62,1623,8,1300,Intro Offer,10400,PKR,0
25198,18,1557,8,1500,Urgent,12000,PKR,0
25199,47,1061,12,1300,Intro Offer,15600,PKR,1000
25200,23,1168,12,1700,Intro Offer,20400,PKR,500
25201,41,1656,12,1500,Urgent,18000,PKR,500
25202,22,1154,10,1300,Urgent,13000,PKR,500
25203,7,1162,8,1500,Intro Offer,12000,PKR,1000
25204,95,1576,12,1500,Intro Offer,18000,PKR,0
25205,81,1503,12,1700,Intro Offer,20400,PKR,1000
25206,22,1561,10,1700,Urgent,17000,PKR,500
25207,15,1116,8,1500,Urgent,12000,PKR,0
25208,41,1515,12,1700,Urgent,20400,PKR,1000
25209,54,1376,8,1500,Standard,12000,PKR,1000
25210,2,1619,10,1500,Intro Offer,15000,PKR,0
25211,58,1587,12,1500,Intro Offer,18000,PKR,0
25212,9,1316,8,1300,Urgent,10400,PKR,500
25213,45,1491,10,1300,Intro Offer,13000,PKR,500
25214,61,1493,10,1500,Standard,15000,PKR,0
25215,28,1193,12,1300,Intro Offer,15600,PKR,1000
25216,21,1578,10,1300,Urgent,13000,PKR,0
25217,33,1367,8,1300,Intro Offer,10400,PKR,0
25218,38,1413,8,1500,Intro Offer,12000,PKR,500
25219,64,1338,12,1700,Standard,20400,PKR,500
25220,82,1506,10,1300,Standard,13000,PKR,1000
25221,42,1448,10,1500,Standard,15000,PKR,1000
25222,22,1349,10,1500,Intro Offer,15000,PKR,1000
25223,88,1068,8,1300,Urgent,10400,PKR,0
25224,78,1109,12,1500,Intro Offer,18000,PKR,1000
25225,99,1330,8,1500,Urgent,12000,PKR,500
25226,74,1344,12,1500,Intro Offer,18000,PKR,500
25227,5,1256,12,1300,Intro Offer,15600,PKR,0
25228,11,1286,10,1500,Intro Offer,15000,PKR,1000
25229,10,1305,12,1500,Urgent,18000,PKR,1000
25230,75,1216,10,1500,Urgent,15000,PKR,0
25231,66,1193,12,1700,Urgent,20400,PKR,1000
25232,72,1585,10,1300,Urgent,13000,PKR,1000
25233,38,1121,10,1300,Urgent,13000,PKR,1000
25234,25,1388,8,1300,Standard,10400,PKR,1000
25235,79,1183,8,1500,Standard,12000,PKR,500
25236,40,1397,8,1700,Standard,13600,PKR,0
25237,58,1215,8,1500,Intro Offer,12000,PKR,500
25238,97,1360,10,1700,Standard,17000,PKR,500
25239,71,1312,8,1500,Urgent,12000,PKR,500
25240,26,1124,12,1500,Standard,18000,PKR,1000
25241,88,1339,10,1300,Urgent,13000,PKR,1000
25242,3,1593,8,1700,Intro Offer,13600,PKR,0
25243,86,1406,10,1300,Urgent,13000,PKR,1000
25244,19,1600,10,1300,Standard,13000,PKR,0
25245,96,1523,10,1300,Urgent,13000,PKR,500
25246,65,1381,10,1500,Urgent,15000,PKR,500
25247,77,1009,10,1700,Urgent,17000,PKR,500
25248,26,1154,10,1500,Intro Offer,15000,PKR,500
25249,51,1513,8,1700,Intro Offer,13600,PKR,1000
25250,10,1486,8,1300,Standard,10400,PKR,500
25251,58,1460,12,1700,Standard,20400,PKR,1000
25252,52,1667,12,1700,Standard,20400,PKR,500
25253,64,1080,8,1500,Standard,12000,PKR,500
25254,35,1580,12,1300,Intro Offer,15600,PKR,500
25255,44,1132,12,1300,Standard,15600,PKR,500
25256,42,1045,12,1700,Urgent,20400,PKR,0
25257,97,1484,12,1300,Intro Offer,15600,PKR,500
25258,93,1379,10,1300,Intro Offer,13000,PKR,1000
25259,11,1084,10,1500,Intro Offer,15000,PKR,500
25260,70,1650,8,1500,Urgent,12000,PKR,500
25261,17,1316,10,1500,Urgent,15000,PKR,500
25262,32,1508,12,1300,Standard,15600,PKR,0
25263,88,1164,10,1700,Urgent,17000,PKR,0
25264,59,1460,8,1700,Urgent,13600,PKR,1000
25265,49,1148,10,1500,Urgent,15000,PKR,1000
25266,45,1126,8,1300,Standard,10400,PKR,500
25267,81,1139,8,1700,Intro Offer,13600,PKR,1000
25268,82,1378,12,1500,Urgent,18000,PKR,1000
25269,27,1682,12,1700,Intro Offer,20400,PKR,0
25270,55,1035,10,1500,Urgent,15000,PKR,0
25271,50,1052,8,1300,Intro Offer,10400,PKR,0
25272,73,1296,10,1500,Standard,15000,PKR,0
25273,32,1200,12,1300,Intro Offer,15600,PKR,0
25274,25,1013,10,1300,Standard,13000,PKR,500
25275,94,1406,10,1300,Standard,13000,PKR,1000
25276,2,1601,12,1700,Urgent,20400,PKR,1000
25277,55,1018,12,1700,Intro Offer,20400,PKR,500
25278,66,1206,10,1500,Standard,15000,PKR,1000
25279,22,1347,12,1500,Intro Offer,18000,PKR,1000
25280,63,1511,8,1700,Standard,13600,PKR,0
25281,80,1427,10,1500,Intro Offer,15000,PKR,1000
25282,48,1417,8,1700,Urgent,13600,PKR,500
25283,67,1277,8,1500,Intro Offer,12000,PKR,0
25284,64,1594,8,1700,Intro Offer,13600,PKR,500
25285,36,1689,10,1700,Urgent,17000,PKR,0
25286,15,1670,10,1500,Urgent,15000,PKR,500
25287,3,1391,8,1700,Intro Offer,13600,PKR,0
25288,93,1515,12,1700,Standard,20400,PKR,500
25289,86,1094,8,1300,Intro Offer,10400,PKR,0
25290,1,1411,8,1300,Standard,10400,PKR,0
25291,5,1149,8,1300,Standard,10400,PKR,0
25292,29,1090,10,1500,Standard,15000,PKR,0
25293,33,1018,8,1700,Urgent,13600,PKR,0
25294,62,1459,12,1500,Intro Offer,18000,PKR,500
25295,93,1640,10,1700,Urgent,17000,PKR,500
25296,55,1704,8,1700,Intro Offer,13600,PKR,500
25297,64,1347,12,1500,Intro Offer,18000,PKR,0
25298,15,1405,12,1700,Intro Offer,20400,PKR,1000
25299,85,1267,12,1700,Urgent,20400,PKR,0
25300,21,1096,10,1300,Standard,13000,PKR,0
25301,34,1527,12,1500,Urgent,18000,PKR,0
25302,79,1076,10,1700,Urgent,17000,PKR,0
25303,16,1360,8,1500,Urgent,12000,PKR,1000
25304,89,1639,10,1500,Urgent,15000,PKR,500
25305,4,1666,12,1300,Intro Offer,15600,PKR,500
25306,97,1611,10,1300,Standard,13000,PKR,1000
25307,60,1291,12,1500,Urgent,18000,PKR,500
25308,100,1262,10,1700,Intro Offer,17000,PKR,500
25309,16,1571,10,1500,Urgent,15000,PKR,0
25310,38,1600,8,1300,Standard,10400,PKR,500
25311,52,1410,8,1500,Intro Offer,12000,PKR,0
25312,76,1051,12,1300,Standard,15600,PKR,500
25313,99,1309,10,1500,Standard,15000,PKR,500
25314,89,1595,12,1300,Standard,15600,PKR,500
25315,43,1490,8,1500,Standard,12000,PKR,500
25316,83,1075,8,1500,Urgent,12000,PKR,0
25317,31,1195,12,1500,Intro Offer,18000,PKR,1000
25318,97,1107,10,1500,Intro Offer,15000,PKR,500
25319,97,1496,8,1300,Urgent,10400,PKR,0
25320,90,1647,10,1500,Urgent,15000,PKR,1000
25321,6,1116,10,1500,Standard,15000,PKR,500
25322,74,1375,12,1500,Urgent,18000,PKR,500
25323,10,1333,10,1500,Urgent,15000,PKR,500
25324,32,1573,12,1700,Standard,20400,PKR,1000
25325,90,1239,12,1500,Urgent,18000,PKR,0
25326,45,1094,12,1700,Standard,20400,PKR,500
25327,27,1577,10,1500,Intro Offer,15000,PKR,500
25328,94,1244,12,1300,Urgent,15600,PKR,0
25329,33,1491,10,1700,Urgent,17000,PKR,500
25330,38,1673,8,1700,Standard,13600,PKR,0
25331,51,1008,8,1500,Intro Offer,12000,PKR,1000
25332,90,1455,8,1300,Urgent,10400,PKR,500
25333,76,1229,10,1300,Intro Offer,13000,PKR,0
25334,49,1095,10,1300,Urgent,13000,PKR,0
25335,64,1575,12,1300,Urgent,15600,PKR,1000
25336,15,1638,8,1300,Urgent,10400,PKR,1000
25337,26,1312,12,1300,Standard,15600,PKR,0
25338,21,1249,12,1700,Urgent,20400,PKR,0
25339,37,1168,12,1500,Urgent,18000,PKR,0
25340,30,1272,8,1500,Urgent,12000,PKR,500
25341,87,1489,10,1700,Intro Offer,17000,PKR,500
25342,94,1554,12,1700,Urgent,20400,PKR,0
25343,89,1329,12,1300,Urgent,15600,PKR,1000
25344,5,1148,10,1500,Standard,15000,PKR,0
25345,100,1679,12,1300,Intro Offer,15600,PKR,500
25346,32,1197,10,1300,Intro Offer,13000,PKR,0
25347,70,1661,8,1500,Standard,12000,PKR,1000
25348,6,1355,8,1500,Intro Offer,12000,PKR,500
25349,2,1601,8,1700,Intro Offer,13600,PKR,1000
25350,28,1619,10,1700,Intro Offer,17000,PKR,500
25351,79,1467,8,1700,Intro Offer,13600,PKR,500
25352,99,1135,8,1700,Urgent,13600,PKR,1000
25353,64,1162,8,1500,Intro Offer,12000,PKR,500
25354,39,1672,10,1700,Intro Offer,17000,PKR,0
25355,81,1687,12,1300,Urgent,15600,PKR,1000
25356,31,1143,10,1500,Standard,15000,PKR,500
25357,9,1172,12,1700,Intro Offer,20400,PKR,1000
25358,83,1012,12,1700,Urgent,20400,PKR,1000
25359,54,1518,8,1500,Intro Offer,12000,PKR,0
25360,87,1251,10,1700,Urgent,17000,PKR,1000
25361,69,1100,8,1700,Standard,13600,PKR,0
25362,50,1222,10,1700,Intro Offer,17000,PKR,1000
25363,53,1233,10,1700,Intro Offer,17000,PKR,500
25364,31,1679,12,1500,Urgent,18000,PKR,500
25365,61,1292,12,1500,Standard,18000,PKR,0
25366,94,1730,10,1700,Standard,17000,PKR,500
25367,44,1636,12,1700,Intro Offer,20400,PKR,0
25368,34,1241,10,1700,Standard,17000,PKR,1000
25369,46,1679,12,1300,Standard,15600,PKR,0
25370,85,1176,12,1700,Urgent,20400,PKR,500
25371,19,1512,10,1300,Urgent,13000,PKR,500
25372,38,1135,8,1300,Intro Offer,10400,PKR,500
25373,59,1584,10,1300,Standard,13000,PKR,1000
25374,71,1567,12,1700,Intro Offer,20400,PKR,500
25375,5,1690,8,1700,Urgent,13600,PKR,500
25376,45,1458,8,1500,Standard,12000,PKR,1000
25377,75,1015,12,1300,Intro Offer,15600,PKR,0
25378,24,1494,10,1500,Urgent,15000,PKR,0
25379,91,1143,8,1500,Standard,12000,PKR,0
25380,1,1658,10,1500,Standard,15000,PKR,0
25381,66,1727,8,1300,Intro Offer,10400,PKR,1000
25382,47,1107,8,1700,Intro Offer,13600,PKR,500
25383,79,1612,10,1700,Intro Offer,17000,PKR,0
25384,18,1613,12,1300,Standard,15600,PKR,1000
25385,58,1662,12,1700,Urgent,20400,PKR,0
25386,6,1521,8,1300,Urgent,10400,PKR,0
25387,20,1607,10,1700,Intro Offer,17000,PKR,0
25388,81,1229,12,1300,Intro Offer,15600,PKR,500
25389,99,1676,10,1700,Urgent,17000,PKR,1000
25390,65,1680,12,1500,Standard,18000,PKR,0
25391,16,1494,12,1300,Urgent,15600,PKR,0
25392,73,1283,8,1700,Urgent,13600,PKR,0
25393,29,1384,12,1500,Standard,18000,PKR,1000
25394,21,1175,8,1700,Standard,13600,PKR,500
25395,78,1481,8,1300,Urgent,10400,PKR,0
25396,4,1725,12,1300,Standard,15600,PKR,1000
25397,54,1577,10,1700,Standard,17000,PKR,0
25398,84,1453,12,1300,Intro Offer,15600,PKR,500
25399,44,1712,12,1300,Standard,15600,PKR,500
25400,16,1095,10,1700,Standard,17000,PKR,0
25401,59,1304,10,1300,Urgent,13000,PKR,500
25402,55,1013,12,1500,Intro Offer,18000,PKR,1000
25403,40,1438,8,1500,Intro Offer,12000,PKR,500
25404,78,1369,10,1500,Urgent,15000,PKR,1000
25405,81,1403,10,1500,Standard,15000,PKR,1000
25406,62,1622,8,1500,Intro Offer,12000,PKR,500
25407,8,1480,12,1500,Standard,18000,PKR,1000
25408,73,1372,12,1300,Intro Offer,15600,PKR,1000
25409,65,1496,12,1700,Intro Offer,20400,PKR,500
25410,8,1683,10,1500,Intro Offer,15000,PKR,500
25411,93,1605,12,1700,Standard,20400,PKR,1000
25412,96,1166,12,1300,Urgent,15600,PKR,0
25413,30,1284,12,1300,Standard,15600,PKR,1000
25414,28,1545,10,1300,Intro Offer,13000,PKR,0
25415,1,1585,10,1500,Urgent,15000,PKR,1000
25416,93,1237,8,1500,Urgent,12000,PKR,0
25417,68,1231,10,1500,Urgent,15000,PKR,0
25418,68,1521,12,1300,Intro Offer,15600,PKR,1000
25419,26,1580,10,1700,Intro Offer,17000,PKR,0
25420,8,1107,10,1500,Intro Offer,15000,PKR,500
25421,49,1310,8,1300,Standard,10400,PKR,1000
25422,27,1248,12,1500,Urgent,18000,PKR,500
25423,49,1021,12,1700,Standard,20400,PKR,1000
25424,65,1063,12,1500,Urgent,18000,PKR,500
25425,27,1073,10,1300,Intro Offer,13000,PKR,500
25426,47,1452,10,1300,Standard,13000,PKR,500
25427,51,1206,8,1500,Intro Offer,12000,PKR,500
25428,90,1266,8,1300,Standard,10400,PKR,0
25429,51,1606,8,1700,Urgent,13600,PKR,1000
25430,6,1368,8,1300,Intro Offer,10400,PKR,500
25431,90,1069,8,1300,Urgent,10400,PKR,500
25432,25,1103,8,1700,Standard,13600,PKR,0
25433,5,1469,8,1300,Intro Offer,10400,PKR,500
25434,34,1678,10,1300,Standard,13000,PKR,500
25435,39,1042,10,1700,Standard,17000,PKR,500
25436,57,1326,10,1500,Urgent,15000,PKR,0
25437,18,1198,12,1700,Intro Offer,20400,PKR,0
25438,2,1575,10,1500,Urgent,15000,PKR,1000
25439,38,1314,12,1300,Standard,15600,PKR,0
25440,65,1303,12,1300,Intro Offer,15600,PKR,0
25441,99,1719,10,1300,Standard,13000,PKR,500
25442,8,1693,8,1700,Standard,13600,PKR,500
25443,68,1066,10,1700,Urgent,17000,PKR,1000
25444,98,1432,8,1300,Intro Offer,10400,PKR,1000
25445,36,1287,12,1500,Standard,18000,PKR,0
25446,92,1565,8,1700,Urgent,13600,PKR,1000
25447,46,1683,8,1700,Standard,13600,PKR,500
25448,40,1126,8,1700,Standard,13600,PKR,0
25449,2,1321,12,1300,Urgent,15600,PKR,500
25450,7,1272,10,1300,Standard,13000,PKR,0
25451,12,1730,12,1300,Intro Offer,15600,PKR,500
25452,85,1136,10,1700,Intro Offer,17000,PKR,0
25453,92,1689,8,1300,Urgent,10400,PKR,500
25454,91,1364,12,1700,Intro Offer,20400,PKR,1000
25455,93,1700,10,1500,Standard,15000,PKR,500
25456,22,1669,12,1500,Urgent,18000,PKR,500
25457,41,1563,10,1500,Standard,15000,PKR,500
25458,46,1617,8,1700,Standard,13600,PKR,1000
25459,35,1636,10,1700,Intro Offer,17000,PKR,0
25460,68,1730,12,1500,Standard,18000,PKR,500
25461,45,1103,12,1300,Urgent,15600,PKR,1000
25462,94,1504,10,1300,Intro Offer,13000,PKR,0
25463,79,1511,8,1300,Standard,10400,PKR,1000
25464,39,1628,12,1500,Intro Offer,18000,PKR,0
25465,44,1451,8,1500,Urgent,12000,PKR,1000
25466,10,1419,8,1300,Standard,10400,PKR,0
25467,72,1489,12,1300,Intro Offer,15600,PKR,500
25468,98,1476,12,1700,Intro Offer,20400,PKR,0
25469,4,1644,8,1300,Intro Offer,10400,PKR,0
25470,47,1577,8,1300,Intro Offer,10400,PKR,1000
25471,27,1656,12,1700,Standard,20400,PKR,500
25472,44,1304,8,1700,Urgent,13600,PKR,0
25473,24,1240,8,1300,Urgent,10400,PKR,500
25474,8,1577,12,1500,Urgent,18000,PKR,500
25475,7,1700,12,1300,Intro Offer,15600,PKR,500
25476,40,1084,12,1300,Intro Offer,15600,PKR,0
25477,8,1562,8,1500,Standard,12000,PKR,1000
25478,1,1700,10,1300,Intro Offer,13000,PKR,1000
25479,3,1441,8,1300,Standard,10400,PKR,1000
25480,80,1217,12,1500,Intro Offer,18000,PKR,1000
25481,56,1160,8,1500,Urgent,12000,PKR,1000
25482,89,1354,10,1700,Standard,17000,PKR,500
25483,41,1272,10,1500,Standard,15000,PKR,500
25484,92,1275,12,1300,Urgent,15600,PKR,500
25485,13,1466,10,1500,Standard,15000,PKR,1000
25486,25,1489,12,1300,Urgent,15600,PKR,500
25487,20,1104,10,1500,Standard,15000,PKR,500
25488,54,1224,12,1500,Urgent,18000,PKR,500
25489,41,1189,8,1700,Standard,13600,PKR,1000
25490,46,1493,10,1300,Standard,13000,PKR,1000
25491,93,1146,10,1300,Urgent,13000,PKR,500
25492,68,1211,8,1300,Urgent,10400,PKR,500
25493,23,1707,12,1500,Urgent,18000,PKR,1000
25494,44,1003,12,1700,Intro Offer,20400,PKR,1000
25495,73,1168,10,1700,Urgent,17000,PKR,500
25496,28,1437,10,1300,Intro Offer,13000,PKR,0
25497,9,1667,8,1500,Intro Offer,12000,PKR,0
25498,21,1435,8,1300,Urgent,10400,PKR,500
25499,78,1158,10,1700,Urgent,17000,PKR,1000
25500,4,1167,10,1500,Urgent,15000,PKR,500
25501,90,1434,8,1500,Urgent,12000,PKR,500
25502,65,1239,8,1700,Standard,13600,PKR,0
25503,31,1398,10,1500,Urgent,15000,PKR,500
25504,84,1218,12,1500,Intro Offer,18000,PKR,1000
25505,33,1729,8,1700,Standard,13600,PKR,500
25506,64,1353,10,1300,Standard,13000,PKR,0
25507,86,1364,8,1500,Standard,12000,PKR,1000
25508,50,1318,10,1500,Urgent,15000,PKR,0
25509,48,1493,10,1700,Intro Offer,17000,PKR,500
25510,29,1492,12,1500,Standard,18000,PKR,1000
25511,53,1546,12,1500,Standard,18000,PKR,0
25512,20,1010,10,1500,Intro Offer,15000,PKR,500
25513,9,1311,10,1300,Intro Offer,13000,PKR,0
25514,4,1054,12,1700,Standard,20400,PKR,1000
25515,38,1348,8,1500,Standard,12000,PKR,1000
25516,76,1125,8,1300,Urgent,10400,PKR,1000
25517,94,1509,10,1500,Standard,15000,PKR,0
25518,2,1531,10,1700,Standard,17000,PKR,500
25519,88,1602,12,1700,Urgent,20400,PKR,1000
25520,46,1001,12,1500,Urgent,18000,PKR,1000
25521,63,1651,10,1300,Urgent,13000,PKR,0
25522,29,1095,10,1700,Standard,17000,PKR,500
25523,87,1665,8,1700,Urgent,13600,PKR,500
25524,5,1253,12,1500,Intro Offer,18000,PKR,1000
25525,19,1545,12,1300,Intro Offer,15600,PKR,500
25526,10,1547,12,1700,Standard,20400,PKR,1000
25527,27,1636,12,1500,Intro Offer,18000,PKR,0
25528,43,1532,10,1500,Urgent,15000,PKR,1000
25529,72,1014,12,1500,Intro Offer,18000,PKR,1000
25530,46,1089,8,1300,Urgent,10400,PKR,1000
25531,78,1535,10,1300,Standard,13000,PKR,500
25532,98,1311,10,1700,Urgent,17000,PKR,1000
25533,35,1211,12,1700,Standard,20400,PKR,0
25534,52,1314,10,1500,Urgent,15000,PKR,1000
25535,23,1546,12,1500,Intro Offer,18000,PKR,1000
25536,28,1184,12,1700,Urgent,20400,PKR,1000
25537,82,1656,12,1700,Urgent,20400,PKR,500
25538,69,1624,10,1300,Urgent,13000,PKR,500
25539,97,1427,12,1300,Standard,15600,PKR,0
25540,67,1017,12,1300,Standard,15600,PKR,1000
25541,59,1021,12,1300,Standard,15600,PKR,0
25542,3,1426,12,1500,Intro Offer,18000,PKR,1000
25543,58,1455,10,1700,Urgent,17000,PKR,500
25544,91,1361,12,1500,Intro Offer,18000,PKR,500
25545,30,1431,10,1700,Urgent,17000,PKR,0
25546,47,1277,10,1300,Urgent,13000,PKR,1000
25547,32,1688,10,1500,Intro Offer,15000,PKR,1000
25548,43,1296,12,1500,Urgent,18000,PKR,0
25549,89,1692,8,1500,Intro Offer,12000,PKR,500
25550,70,1440,12,1700,Standard,20400,PKR,500
25551,3,1391,12,1500,Standard,18000,PKR,1000
25552,42,1467,8,1700,Intro Offer,13600,PKR,500
25553,25,1568,8,1700,Standard,13600,PKR,0
25554,40,1571,12,1700,Urgent,20400,PKR,500
25555,26,1723,8,1700,Intro Offer,13600,PKR,500
25556,32,1372,10,1500,Intro Offer,15000,PKR,500
25557,13,1413,8,1700,Urgent,13600,PKR,0
25558,39,1230,10,1500,Standard,15000,PKR,1000
25559,76,1126,8,1700,Standard,13600,PKR,1000
25560,77,1074,12,1300,Standard,15600,PKR,1000
25561,65,1299,10,1300,Standard,13000,PKR,500
25562,38,1214,12,1700,Intro Offer,20400,PKR,500
25563,56,1002,12,1300,Standard,15600,PKR,500
25564,50,1416,8,1700,Intro Offer,13600,PKR,0
25565,44,1686,8,1300,Standard,10400,PKR,1000
25566,33,1468,10,1300,Intro Offer,13000,PKR,500
25567,22,1297,8,1300,Standard,10400,PKR,1000
